date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:55:10	106728/106728	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:11%20GMT	https://chat.whatsapp.com/GET?lang=hr&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET7e26.html	(from https://chat.whatsapp.com/GET?lang=hr)
21:55:11	106554/106554	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:12%20GMT	https://chat.whatsapp.com/GET?lang=it&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETdfa5.html	(from https://chat.whatsapp.com/GET?lang=it)
21:55:12	106545/106545	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:13%20GMT	https://chat.whatsapp.com/GET?lang=sw&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET0a2e.html	(from https://chat.whatsapp.com/GET?lang=sw)
21:55:14	106972/106972	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:14%20GMT	https://chat.whatsapp.com/GET?lang=lv&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET5c55.html	(from https://chat.whatsapp.com/GET?lang=lv)
21:55:15	107238/107238	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:16%20GMT	https://chat.whatsapp.com/GET?lang=lt&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET1af8.html	(from https://chat.whatsapp.com/GET?lang=lt)
21:55:16	106682/106682	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:18%20GMT	https://chat.whatsapp.com/GET?lang=hu&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETd8ae.html	(from https://chat.whatsapp.com/GET?lang=hu)
21:55:19	106675/106675	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:19%20GMT	https://chat.whatsapp.com/GET?lang=nl&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETa06e.html	(from https://chat.whatsapp.com/GET?lang=nl)
21:55:20	106708/106708	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:21%20GMT	https://chat.whatsapp.com/GET?lang=nb&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET04c1.html	(from https://chat.whatsapp.com/GET?lang=nb)
21:55:22	106612/106612	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:23%20GMT	https://chat.whatsapp.com/GET?lang=uz&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET21d7.html	(from https://chat.whatsapp.com/GET?lang=uz)
21:55:24	106656/106656	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:24%20GMT	https://chat.whatsapp.com/GET?lang=tl&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETf256.html	(from https://chat.whatsapp.com/GET?lang=tl)
21:55:25	106749/106749	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:26%20GMT	https://chat.whatsapp.com/GET?lang=pl&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET34fb.html	(from https://chat.whatsapp.com/GET?lang=pl)
21:55:26	111326/111326	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:27%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_1_p	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_1_p.html	(from https://chat.whatsapp.com/GET?lang=pl)
21:55:28	106589/106589	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:29%20GMT	https://chat.whatsapp.com/GET?lang=pt_br&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETde00.html	(from https://chat.whatsapp.com/GET?lang=pt_br)
21:55:28	106686/106686	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:30%20GMT	https://chat.whatsapp.com/GET?lang=pt_pt&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET42e0.html	(from https://chat.whatsapp.com/GET?lang=pt_pt)
21:55:30	106644/106644	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:32%20GMT	https://chat.whatsapp.com/GET?lang=sq&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET9a6a.html	(from https://chat.whatsapp.com/GET?lang=sq)
21:55:31	106899/106899	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:31%20GMT	https://chat.whatsapp.com/GET?lang=ro&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETfff2.html	(from https://chat.whatsapp.com/GET?lang=ro)
21:55:32	109437/109437	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:33%20GMT	https://chat.whatsapp.com/u_0_0_U	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_0_U-2.html	(from https://chat.whatsapp.com/GET?lang=sq)
21:55:33	106708/106708	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:34%20GMT	https://chat.whatsapp.com/GET?lang=sk&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET1a1d.html	(from https://chat.whatsapp.com/GET?lang=sk)
21:55:33	106738/106738	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:35%20GMT	https://chat.whatsapp.com/GET?lang=sl&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET51b5.html	(from https://chat.whatsapp.com/GET?lang=sl)
21:55:36	111306/111306	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:37%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_x	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_x-2.html	(from https://chat.whatsapp.com/GET?lang=sl)
21:55:37	106526/106526	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:38%20GMT	https://chat.whatsapp.com/GET?lang=fi&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETa84a.html	(from https://chat.whatsapp.com/GET?lang=fi)
21:55:38	106518/106518	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:39%20GMT	https://chat.whatsapp.com/GET?lang=sv&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET6bb5.html	(from https://chat.whatsapp.com/GET?lang=sv)
21:55:39	106744/106744	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:41%20GMT	https://chat.whatsapp.com/GET?lang=vi&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETb9f1.html	(from https://chat.whatsapp.com/GET?lang=vi)
21:55:40	106550/106550	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:42%20GMT	https://chat.whatsapp.com/GET?lang=tr&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET4b3f.html	(from https://chat.whatsapp.com/GET?lang=tr)
21:55:42	108221/108221	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:44%20GMT	https://chat.whatsapp.com/GET?lang=el&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETad3f.html	(from https://chat.whatsapp.com/GET?lang=el)
21:55:44	108072/108072	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:45%20GMT	https://chat.whatsapp.com/GET?lang=bg&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETdf74.html	(from https://chat.whatsapp.com/GET?lang=bg)
21:55:44	107735/107735	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:46%20GMT	https://chat.whatsapp.com/GET?lang=kk&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET56c3.html	(from https://chat.whatsapp.com/GET?lang=kk)
21:55:45	107831/107831	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:47%20GMT	https://chat.whatsapp.com/GET?lang=mk&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETf82e.html	(from https://chat.whatsapp.com/GET?lang=mk)
21:55:47	108393/108393	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:48%20GMT	https://chat.whatsapp.com/GET?lang=ru&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET773a.html	(from https://chat.whatsapp.com/GET?lang=ru)
21:55:48	108093/108093	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:49%20GMT	https://chat.whatsapp.com/GET?lang=sr&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETf8d0.html	(from https://chat.whatsapp.com/GET?lang=sr)
21:55:49	110892/110892	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:50%20GMT	https://chat.whatsapp.com/u_0_4_a	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_4_a.html	(from https://chat.whatsapp.com/GET?lang=sr)
21:55:50	108244/108244	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:51%20GMT	https://chat.whatsapp.com/GET?lang=uk&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETb9ff.html	(from https://chat.whatsapp.com/GET?lang=uk)
21:55:52	107584/107584	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:53%20GMT	https://chat.whatsapp.com/GET?lang=he&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET3714.html	(from https://chat.whatsapp.com/GET?lang=he)
21:55:53	108433/108433	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:55%20GMT	https://chat.whatsapp.com/GET?lang=ar&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET70c8.html	(from https://chat.whatsapp.com/GET?lang=ar)
21:55:54	107849/107849	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:55%20GMT	https://chat.whatsapp.com/GET?lang=fa&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET1304.html	(from https://chat.whatsapp.com/GET?lang=fa)
21:55:54	107738/107738	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:56%20GMT	https://chat.whatsapp.com/GET?lang=ur&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET520f.html	(from https://chat.whatsapp.com/GET?lang=ur)
21:55:55	108246/108246	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:57%20GMT	https://chat.whatsapp.com/GET?lang=bn&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETa56b.html	(from https://chat.whatsapp.com/GET?lang=bn)
21:55:56	108006/108006	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:58%20GMT	https://chat.whatsapp.com/GET?lang=hi&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET47f0.html	(from https://chat.whatsapp.com/GET?lang=hi)
21:55:56	110804/110804	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:58%20GMT	https://chat.whatsapp.com/u_0_5_N	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_N.html	(from https://chat.whatsapp.com/GET?lang=hi)
21:55:57	107953/107953	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:55:59%20GMT	https://chat.whatsapp.com/GET?lang=gu&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET86cf.html	(from https://chat.whatsapp.com/GET?lang=gu)
21:55:59	108073/108073	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:00%20GMT	https://chat.whatsapp.com/GET?lang=kn&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET3f8d.html	(from https://chat.whatsapp.com/GET?lang=kn)
21:56:00	107951/107951	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:02%20GMT	https://chat.whatsapp.com/GET?lang=mr&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET0839.html	(from https://chat.whatsapp.com/GET?lang=mr)
21:56:01	107978/107978	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:02%20GMT	https://chat.whatsapp.com/GET?lang=pa&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET404e.html	(from https://chat.whatsapp.com/GET?lang=pa)
21:56:01	108321/108321	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:03%20GMT	https://chat.whatsapp.com/GET?lang=ta&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET465f.html	(from https://chat.whatsapp.com/GET?lang=ta)
21:56:02	108148/108148	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:04%20GMT	https://chat.whatsapp.com/GET?lang=te&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET6de4.html	(from https://chat.whatsapp.com/GET?lang=te)
21:56:03	110945/110945	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:04%20GMT	https://chat.whatsapp.com/u_0_0_T	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_0_T.html	(from https://chat.whatsapp.com/GET?lang=te)
21:56:04	108142/108142	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:05%20GMT	https://chat.whatsapp.com/GET?lang=ml&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET9465.html	(from https://chat.whatsapp.com/GET?lang=ml)
21:56:06	108147/108147	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:07%20GMT	https://chat.whatsapp.com/GET?lang=th&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETac67.html	(from https://chat.whatsapp.com/GET?lang=th)
21:56:07	106595/106595	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:08%20GMT	https://chat.whatsapp.com/GET?lang=zh_cn&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETdb89.html	(from https://chat.whatsapp.com/GET?lang=zh_cn)
21:56:08	106614/106614	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:09%20GMT	https://chat.whatsapp.com/GET?lang=zh_tw&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETcb35.html	(from https://chat.whatsapp.com/GET?lang=zh_tw)
21:56:09	106618/106618	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:10%20GMT	https://chat.whatsapp.com/GET?lang=zh_hk&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET121e.html	(from https://chat.whatsapp.com/GET?lang=zh_hk)
21:56:09	107183/107183	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:11%20GMT	https://chat.whatsapp.com/GET?lang=ja&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GETc2dd.html	(from https://chat.whatsapp.com/GET?lang=ja)
21:56:10	106873/106873	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:12%20GMT	https://chat.whatsapp.com/GET?lang=ko&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/GET01cc.html	(from https://chat.whatsapp.com/GET?lang=ko)
21:56:11	111596/111596	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:13%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_a	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_a.html	(from https://chat.whatsapp.com/GET?lang=ko)
21:56:12	107343/107343	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:14%20GMT	https://chat.whatsapp.com/rsrc.php?lang=az&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrcecae.html	(from https://chat.whatsapp.com/rsrc.php?lang=az)
21:56:14	107008/107008	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:16%20GMT	https://chat.whatsapp.com/rsrc.php?lang=id&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrceb8e.html	(from https://chat.whatsapp.com/rsrc.php?lang=id)
21:56:14	107332/107332	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:15%20GMT	https://chat.whatsapp.com/rsrc.php?lang=af&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrce7ca.html	(from https://chat.whatsapp.com/rsrc.php?lang=af)
21:56:16	107077/107077	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:17%20GMT	https://chat.whatsapp.com/rsrc.php?lang=ms&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrc8afa.html	(from https://chat.whatsapp.com/rsrc.php?lang=ms)
21:56:16	107235/107235	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:18%20GMT	https://chat.whatsapp.com/rsrc.php?lang=ca&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrccbbd.html	(from https://chat.whatsapp.com/rsrc.php?lang=ca)
21:56:17	107618/107618	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:19%20GMT	https://chat.whatsapp.com/rsrc.php?lang=cs&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrc255e.html	(from https://chat.whatsapp.com/rsrc.php?lang=cs)
21:56:18	107387/107387	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:20%20GMT	https://chat.whatsapp.com/rsrc.php?lang=da&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrcc348.html	(from https://chat.whatsapp.com/rsrc.php?lang=da)
21:56:19	107226/107226	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:21%20GMT	https://chat.whatsapp.com/rsrc.php?lang=de&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrc5824.html	(from https://chat.whatsapp.com/rsrc.php?lang=de)
21:56:20	107155/107155	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:22%20GMT	https://chat.whatsapp.com/rsrc.php?lang=et&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrc1f39.html	(from https://chat.whatsapp.com/rsrc.php?lang=et)
21:56:21	107066/107066	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:23%20GMT	https://chat.whatsapp.com/rsrc.php?lang=en&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrc0aaa.html	(from https://chat.whatsapp.com/rsrc.php?lang=en)
21:56:22	107254/107254	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:23%20GMT	https://chat.whatsapp.com/rsrc.php?lang=es&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrc61bc.html	(from https://chat.whatsapp.com/rsrc.php?lang=es)
21:56:22	107386/107386	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:24%20GMT	https://chat.whatsapp.com/rsrc.php?lang=fr&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrc5c38.html	(from https://chat.whatsapp.com/rsrc.php?lang=fr)
21:56:23	107621/107621	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:25%20GMT	https://chat.whatsapp.com/rsrc.php?lang=ga&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrc22fc.html	(from https://chat.whatsapp.com/rsrc.php?lang=ga)
21:56:24	107524/107524	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:26%20GMT	https://chat.whatsapp.com/rsrc.php?lang=hr&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrc7e26.html	(from https://chat.whatsapp.com/rsrc.php?lang=hr)
21:56:25	107189/107189	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:26%20GMT	https://chat.whatsapp.com/rsrc.php?lang=it&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrcdfa5.html	(from https://chat.whatsapp.com/rsrc.php?lang=it)
21:56:25	107181/107181	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:27%20GMT	https://chat.whatsapp.com/rsrc.php?lang=sw&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrc0a2e.html	(from https://chat.whatsapp.com/rsrc.php?lang=sw)
21:56:27	109769/109769	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:28%20GMT	https://chat.whatsapp.com/u_0_6_+	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_6_+.html	(from https://chat.whatsapp.com/rsrc.php?lang=lv)
21:56:27	107446/107446	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:28%20GMT	https://chat.whatsapp.com/rsrc.php?lang=lv&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrc5c55.html	(from https://chat.whatsapp.com/rsrc.php?lang=lv)
21:56:28	107708/107708	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:29%20GMT	https://chat.whatsapp.com/rsrc.php?lang=lt&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrc1af8.html	(from https://chat.whatsapp.com/rsrc.php?lang=lt)
21:56:28	109870/109870	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:30%20GMT	https://chat.whatsapp.com/u_0_3_g	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_3_g.html	(from https://chat.whatsapp.com/rsrc.php?lang=lt)
21:56:29	107317/107317	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:31%20GMT	https://chat.whatsapp.com/rsrc.php?lang=hu&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrcd8ae.html	(from https://chat.whatsapp.com/rsrc.php?lang=hu)
21:56:31	107150/107150	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:33%20GMT	https://chat.whatsapp.com/rsrc.php?lang=nl&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrca06e.html	(from https://chat.whatsapp.com/rsrc.php?lang=nl)
21:56:32	107182/107182	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:34%20GMT	https://chat.whatsapp.com/rsrc.php?lang=nb&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrc04c1.html	(from https://chat.whatsapp.com/rsrc.php?lang=nb)
21:56:33	107245/107245	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:35%20GMT	https://chat.whatsapp.com/rsrc.php?lang=uz&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrc21d7.html	(from https://chat.whatsapp.com/rsrc.php?lang=uz)
21:56:34	107288/107288	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:35%20GMT	https://chat.whatsapp.com/rsrc.php?lang=tl&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrcf256.html	(from https://chat.whatsapp.com/rsrc.php?lang=tl)
21:56:34	107386/107386	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2002:56:36%20GMT	https://chat.whatsapp.com/rsrc.php?lang=pl&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/rsrc34fb.html	(from https://chat.whatsapp.com/rsrc.php?lang=pl)
